Date,prices,prices_delta,log_returns,daily_vol,daily_vol_dollar,price_dev,annual_vol
2010-01-11,15.905,-0.2300000000000022,-0.014357300302817677,0.015009662711324374,0.23872868542361417,-0.8387299581150881,0.23827100878274257
2010-01-12,15.675,-0.22999999999999865,-0.014566438682123373,0.006576742526441673,0.10309043910197323,-0.9634367968469024,0.10440255097120384
2010-01-13,16.16,0.48499999999999943,0.030471966573965226,0.021200351708836763,0.3425976836148021,4.704606986107174,0.3365451499721118
2010-01-14,15.93,-0.23000000000000043,-0.014334929170992439,0.022446003465732188,0.35756483520911375,-0.6713413750298433,0.3563192585857277
2010-01-15,15.57,-0.35999999999999943,-0.022858138076049972,0.02418964461952149,0.3766327667259496,-1.0068104146467913,0.383998703797713
2010-01-19,15.835,0.26500000000000057,0.01687669414469628,0.025268981004975287,0.4001343142137837,0.7036031471813585,0.40113263773907765
2010-01-20,15.765,-0.07000000000000028,-0.004430386993579116,0.01712050691418827,0.2699047915021781,-0.1749412572564339,0.27177962168582404
2010-01-21,15.745,-0.02000000000000135,-0.0012694384440363748,0.016273127858690308,0.2562203981350789,-0.07410020358916063,0.2583278962035096
2010-01-22,15.02,-0.7249999999999996,-0.04714020821699938,0.027110400167311713,0.4071982105130219,-2.82959516602492,0.430364260716904
2010-01-25,14.53,-0.4900000000000002,-0.03316716875379688,0.022317335565508863,0.32427088576684376,-1.2033451703598053,0.35427671899148094
2010-01-26,14.51,-0.019999999999999574,-0.001377410686095093,0.023133079785200034,0.3356609876832525,-0.06167682908905954,0.36722625702392864
2010-01-27,14.535,0.025000000000000355,0.0017214671147427474,0.02400408204923066,0.34889933258556766,0.07447990954370808,0.3810529893159242
2010-01-28,14.175,-0.35999999999999943,-0.02507968439702335,0.017279360470034043,0.24493493466273258,-1.0318162472027925,0.2743013437077014
2010-01-29,14.12,-0.05500000000000149,-0.0038876175487199127,0.012167474442158302,0.1718047391232752,-0.22454943014043585,0.19315266874611137
2010-02-01,14.175,0.05500000000000149,0.0038876175487199127,0.013238574699718722,0.1876567963685129,0.3201308664747443,0.21015585821044397
2010-02-02,14.6,0.42499999999999893,0.029541679100475005,0.022560667578454242,0.3293857466454319,2.264772756566732,0.3581394949451263
2010-02-03,14.48,-0.11999999999999922,-0.008253141756720428,0.016909088658500344,0.244843603775085,-0.36431448908192593,0.2684234609228081
2010-02-04,13.625,-0.8550000000000004,-0.06086204640826276,0.03804276848854653,0.5183327206564464,-3.4920250593330153,0.603910227630592
2010-02-05,13.135,-0.4900000000000002,-0.036625917411804654,0.03887965844911735,0.5106843137291565,-0.9453387379817272,0.6171954438929743
2010-02-08,13.285,0.15000000000000036,0.011355156074273953,0.03170448744112165,0.4211941156553011,0.2937235312842475,0.5032931352838708
2010-02-09,13.745,0.4599999999999991,0.034039542405432055,0.04341600880798409,0.5967530410657412,1.0921330163511973,0.6892077733494943
2010-02-10,13.605,-0.1399999999999988,-0.010237749381999617,0.030184763752210755,0.41066371084882736,-0.23460291002450998,0.47916826962951925
2010-02-11,13.96,0.3550000000000004,0.025758725099017,0.019393070988262276,0.2707272709961414,0.864454273951375,0.3078554579565816
2010-02-12,14.175,0.21499999999999986,0.015283752279589446,0.019230289571898714,0.2725893546816643,0.7941571575294466,0.3052713830820165
2010-02-16,14.42,0.24499999999999922,0.017136282242987022,0.015502511283577118,0.22354621270918204,0.8987878499001382,0.24609473731990664
2010-02-17,14.37,-0.05000000000000071,-0.003473431765869339,0.012310614334297976,0.1769035279838619,-0.22366739921041384,0.19542494408987648
2010-02-18,14.595,0.22500000000000142,0.015536304215144625,0.009763955424352416,0.14250492941842352,1.2718796655119684,0.15499798719093977
2010-02-19,14.545,-0.05000000000000071,-0.0034317123589131526,0.011443775959339505,0.1664497213285931,-0.3508650557146028,0.18166431148771164
2010-02-22,14.16,-0.3849999999999998,-0.026826203681591387,0.017340688449967615,0.24554414845154143,-2.313010781435677,0.2752748952075865
2010-02-23,13.965,-0.19500000000000028,-0.01386688886843368,0.017895656980170586,0.24991284972808223,-0.7941545389279919,0.28408474750589113
2010-02-24,14.2,0.23499999999999943,0.01668776521007498,0.018384741693565368,0.2610633320486282,0.9403277992935989,0.2918487266360065
2010-02-25,14.56,0.3600000000000012,0.025036078161325026,0.024610004174781777,0.3583216607848227,1.378975734259548,0.3906717048644036
2010-02-26,14.325,-0.2350000000000012,-0.016271780167736782,0.02104593458785473,0.301483012971019,-0.6558353170313141,0.33409385417037757
2010-03-01,15.11,0.7850000000000001,0.0533505136838448,0.028658176997940828,0.4330250544388859,2.6037951268433845,0.4549344561901382
2010-03-02,15.52,0.41000000000000014,0.026772738470424606,0.028748238973549927,0.44617266886949486,0.9468274313394599,0.4563641457304073
2010-03-03,15.62,0.09999999999999964,0.006422629656467116,0.029633682956136657,0.46287812777485454,0.22412847531288288,0.47042013319722586
2010-03-04,15.915,0.29499999999999993,0.018709916322516396,0.01987185795598496,0.3162606193695006,0.6373167844808794,0.31545596544201915
2010-03-05,16.440001000000002,0.5250010000000032,0.032455389721226524,0.011288078534913723,0.18557602240206017,1.6600264713534325,0.17919269149888828
2010-03-08,16.530001000000002,0.08999999999999986,0.005459521873716344,0.012658651388305646,0.20924752010734374,0.48497644703802384,0.20094986104151558
2010-03-09,16.85,0.31999899999999926,0.019173684469371732,0.011022646777713628,0.18573159820447466,1.5292845517874722,0.17497909298122633
2010-03-10,16.855,0.004999999999999005,0.0002966918876534663,0.014463852471142511,0.24378823340110703,0.02692056735814243,0.2296065398314207
2010-03-11,17.084999,0.2299989999999994,0.013553478350354364,0.00838607553069803,0.1432760920559003,0.9434376581316782,0.133124821980186
2010-03-12,17.58,0.49500099999999847,0.02856106522065227,0.011817696243396587,0.20775509995891198,3.454875079974054,0.18760011197837764
2010-03-15,17.834999,0.25499900000000153,0.01440087048429639,0.011547012215217069,0.2059409513113842,1.2274018787044605,0.18330313624373643
2010-03-16,17.764999,-0.07000000000000028,-0.0039325895587971615,0.013304675810502629,0.2363575524689034,-0.339903256512396,0.21120518081356005
2010-03-17,17.625,-0.13999899999999954,-0.007911824484197805,0.016922437826300263,0.29825796668854215,-0.5923187075581968,0.26863537239205765
2010-03-18,17.415001,-0.20999899999999982,-0.011986387458606362,0.011646027685756687,0.2028155837934804,-0.7040851325164859,0.18487495810971166
2010-03-19,16.75,-0.6650010000000002,-0.03893370296865051,0.01584006716227951,0.2653211249681818,-3.278845676262955,0.2514532707717131
2010-03-22,17.52,0.7699999999999996,0.04494482723716997,0.03509001934163246,0.6147771388654006,2.902143582017228,0.5570367880704356
2010-03-23,18.115,0.5949999999999989,0.03339723883879531,0.039187279319841936,0.7098775648789366,0.9678303931374198,0.6220787738251568
2010-03-24,18.025,-0.08999999999999986,-0.004980641176028033,0.03820879506721602,0.6887135310865687,-0.1267824262277518,0.6065458178597103
2010-03-25,19.700001,1.6750010000000017,0.08885900333435037,0.03863191894191514,0.7610488417876472,2.4320721524918905,0.6132627011370778
2010-03-26,20.285,0.5849989999999998,0.029263010153047553,0.03883313639113078,0.7877301716940879,0.7686747129473065,0.6164569291175059
2010-03-29,20.610001,0.3250010000000003,0.01589474676409175,0.040278679188441684,0.8301436183524623,0.4125790932966997,0.6394042096246177
2010-03-30,20.950001,0.33999999999999986,0.016362250678340295,0.03473303291627158,0.7276570743289226,0.40956768501669394,0.5513698042528508
2010-03-31,20.74,-0.21000100000000188,-0.010074491299461474,0.016497727857443117,0.34216287576337023,-0.28859885708343325,0.2618933106505017
2010-04-01,20.844998999999998,0.1049989999999994,0.005049860558242969,0.01240916649791225,0.2586690632398143,0.30686847532989997,0.1969894111864208
2010-04-05,21.285,0.4400010000000023,0.02088853592049178,0.01380120002540038,0.2937585425406471,1.701019033698953,0.2190872583688063
2010-04-06,21.540001,0.25500100000000003,0.011909118873381086,0.013068018156110224,0.28148512415063237,0.8680632664996143,0.20744835701726702
2010-04-07,21.290001,-0.25,-0.0116741922777015,0.013768141874717053,0.29312375428086795,-0.8881464011796816,0.21856247649573562
2010-04-08,21.43,0.13999899999999954,0.006554283609690348,0.013734252031121238,0.29432502102692815,0.4776105585283069,0.2180244919069832
2010-04-09,21.83,0.3999999999999986,0.018493361076366455,0.012952153135806634,0.2827455029546588,1.3590417783862219,0.20560905684101852
2010-04-12,22.184998999999998,0.3549989999999994,0.01613116919351798,0.013709288195189996,0.30414054490100184,1.2555425154080249,0.2176282032971175
2010-04-13,21.525,-0.6599989999999991,-0.030201289441575963,0.022562277000369047,0.48565301243294373,-2.1700460891027524,0.3581650437259732
2010-04-14,21.905001000000002,0.3800010000000036,0.017499916603744392,0.02380775630318105,0.5215089256289372,0.7824537072185298,0.3779364147158852
2010-04-15,22.535,0.629998999999998,0.028354689225072782,0.02601284685665806,0.5861995039147894,1.2080310979150015,0.41294114205315285
2010-04-16,22.309998999999998,-0.22500100000000245,-0.010034692521120547,0.026552816464413594,0.5923933087682508,-0.38383007576326583,0.4215128938390783
2010-04-19,21.165001,-1.1449979999999975,-0.05268604240079,0.03612770415435366,0.7646428945545993,-1.9328341205959338,0.5735095237928091
2010-04-20,20.959999,-0.20500200000000035,-0.009733109477784385,0.033111186766355404,0.6940104415116225,-0.26810162163268775,0.525623794787936
2010-04-21,20.705,-0.25499900000000153,-0.01224059474538608,0.021038002853198904,0.43559184907548326,-0.3674281894730414,0.3339679417861896
2010-04-22,21.115,0.41000000000000014,0.01960847138837618,0.02970530854694659,0.6272275899687771,0.9412480992704518,0.47155715420197275
2010-04-23,21.82,0.7050000000000018,0.03284329201901803,0.022177402445983152,0.4839109213713524,1.1239939238564045,0.3520553495848019
2010-04-26,21.51,-0.3099999999999987,-0.014309037125285862,0.023452253477170854,0.5044579722939451,-0.6406137706532671,0.37229298230786334
2010-04-27,21.129998999999998,-0.3800010000000036,-0.01782415897775147,0.025049365415959462,0.5292930661898579,-0.7532857460295601,0.3976463483436646
2010-04-28,19.844998999999998,-1.2850000000000001,-0.06274174845738667,0.039054135664907515,0.7750292832159539,-2.4277665476522023,0.6199651838275407
2010-04-29,19.92,0.07500100000000387,0.0037722163119515706,0.028274128507243385,0.5632206398642883,0.09677182736733525,0.4488378754034874
2010-04-30,18.809998999999998,-1.110001000000004,-0.057335662006725574,0.031927859066159296,0.6005629971065972,-1.970810232145374,0.5068390499026586
2010-05-03,20.775,1.9650010000000009,0.0993617505917852,0.07536383342135851,1.565683639328723,3.2719315200353947,1.196363766488476
2010-05-04,19.275,-1.5,-0.07494142129211889,0.07869403101315012,1.5168274477784685,-0.9580479493565607,1.249229014355997
2010-05-05,19.09,-0.18499999999999872,-0.009644281711736813,0.07835078008240172,1.4957163917730487,-0.12196509251658652,1.2437800747556866
2010-05-06,18.584999,-0.505001,-0.0268098877952756,0.07363095597130234,1.368431243095698,-0.33763152077337527,1.168855189776074
2010-05-07,17.91,-0.6749989999999997,-0.03699553386976007,0.027638662140785072,0.4950084389414606,-0.4932648267171983,0.43875015957032026
2010-05-10,19.545,1.6350000000000016,0.08736028317229794,0.05704937860608511,1.1150301048559337,3.3029739927188504,0.9056308094548193
2010-05-11,19.780001000000002,0.23500100000000046,0.011951877505763875,0.05641194889065584,1.1158284054691214,0.21075753827325006,0.8955119264229682
2010-05-12,21.57,1.7899989999999981,0.08663208365038289,0.060833171622468415,1.3121715118966437,1.604188413941155,0.9656966614581783
2010-05-13,20.965,-0.6050000000000004,-0.028449079778339215,0.057410663340335136,1.2036145569301262,-0.4610677754507253,0.9113660268106771
2010-05-14,19.684998999999998,-1.2800010000000022,-0.06299750702712803,0.06432538585771466,1.2662451562837271,-1.0634642067346736,1.0211338438067055
2010-05-17,19.264999,-0.41999999999999815,-0.021566947425082805,0.06474125922220986,1.2472402941746137,-0.331689324074215,1.0277356288028054
2010-05-18,19.525,0.26000099999999904,0.013405769555234315,0.031318031092691684,0.6114845570848051,0.20846103290149068,0.49715833094070383
2010-05-19,19.295,-0.22999999999999687,-0.01184970073616709,0.03178758225271265,0.6133413995660907,-0.37613378348670023,0.5046122245241281
2010-05-20,18.360001,-0.9349990000000012,-0.04967155533100831,0.026067964345121247,0.47860785144439044,-1.5244348427506569,0.41381610505733724
2010-05-21,19.254998999999998,0.8949979999999975,0.04759627567373448,0.04103954002724152,0.7902163021849954,1.87000275340027,0.651482500995372
2010-05-24,19.225,-0.029998999999996556,-0.0015591999406008306,0.040064845017582625,0.770246645463026,-0.037963023436807776,0.6360096973972131
2010-05-25,18.945,-0.28000000000000114,-0.014671470921143737,0.04027644089851654,0.7630371728223959,-0.36351992137749845,0.6393686778735939
2010-05-26,19.205,0.259999999999998,0.013630617327303973,0.026849688691404996,0.5156482713184329,0.3407435564879294,0.42622559434176527
2010-05-27,20.459999,1.2549990000000015,0.06330104984975593,0.034104481943147545,0.6977776664523169,2.433827610419721,0.5413918668855676
2010-05-28,20.43,-0.02999900000000011,-0.0014673028180931524,0.03408947884718978,0.6964480528480873,-0.0429922043113286,0.541153700120766
2010-06-01,19.915001,-0.5149989999999995,-0.02553114198251727,0.037521003696028385,0.747230826127409,-0.739465058296794,0.5956274683273587
2010-06-02,20.73,0.8149990000000003,0.040108659600675,0.04004185033265949,0.8300675573960312,1.0906924226129775,0.6356446680905158
2010-06-03,21.85,1.120000000000001,0.05261899509391066,0.03629220829978836,0.7929847513503757,1.3492877658217413,0.5761209461435657
2010-06-04,20.17,-1.6799999999999997,-0.08000456957547852,0.0616144517771352,1.242763492344817,-2.118577938780189,0.9780990994192887
2010-06-07,19.16,-1.0100000000000016,-0.0513715794234062,0.0659388783067859,1.2633889083580176,-0.8127049162784443,1.0467472423818436
2010-06-08,19.525,0.36499999999999844,0.01887092318303507,0.06128635126563821,1.196616008461586,0.2889054966252444,0.9728906652685639
2010-06-09,19.549999,0.024999000000001104,0.0012795395547287036,0.04584296008331306,0.8962298237858102,0.02089141363915125,0.7277344304610434
2010-06-10,20.415001,0.8650020000000005,0.04329473847465026,0.0401446527344959,0.8195531257193865,0.9651564554570404,0.6372766056271514
2010-06-11,20.879998999999998,0.4649979999999978,0.02252174136658791,0.017241745589591562,0.3600076306689262,0.5673799359764901,0.273704225992224
2010-06-14,21.215,0.3350010000000019,0.015916763532571654,0.017453397608207813,0.37027383025812877,0.930538609355419,0.2770640976266845
2010-06-15,22.174999,0.9599989999999998,0.044257004445525716,0.014437259449315148,0.320146213851304,2.5926731017710765,0.22918438869723123
2010-06-16,22.790001,0.6150020000000005,0.02735640403667272,0.012107457345506192,0.27592896501154346,1.9210035083708534,0.1921999268731897
2010-06-17,22.129998999999998,-0.6600020000000022,-0.02938777826105765,0.03151140359155141,0.6973473299696291,-2.3919272120358626,0.5002280241949956
2010-06-18,22.094998999999998,-0.03500000000000014,-0.0015828155518349263,0.032456342494907905,0.7171228549686476,-0.05019019718842899,0.5152284642495839
2010-06-21,21.735001,-0.3599979999999974,-0.01642738287409795,0.024385531280711054,0.5300195467717861,-0.5020032446403293,0.3871083081416872
2010-06-22,20.735001,-1.0,-0.04710076852351808,0.01933894954231223,0.40099313809879367,-1.8867228691672695,0.3069963066371073
2010-06-23,20.99,0.254998999999998,0.012222991906563951,0.02543595659549048,0.5339007289393451,0.6359186124954918,0.40378329306420574
2010-06-24,20.93,-0.05999999999999872,-0.0028625973746332356,0.025248107701439156,0.5284428941911216,-0.1123804421829421,0.4008012843178958
2010-06-25,20.530001000000002,-0.39999899999999755,-0.019296256717861393,0.02539770070323499,0.5214148208351151,-0.7569389320907969,0.4031759996016603
2010-06-28,19.834999,-0.6950020000000023,-0.03443927618968656,0.020196674942545234,0.4006010272887098,-1.3329156982666206,0.3206122752503065
